a.idpessoa,c.idpessoa,b.total
13,67,4.727303671227395
13,87,3.451622806738882
13,86,4.110012165432117
13,89,4.751946969401068
13,88,3.337678834160051
13,91,3.44223764432382
13,90,4.372928080817245
13,93,3.670054495508207
14,54,4.800541636107327
14,53,3.93395475317142
14,52,4.781401468189009
14,51,4.098316727633432
14,50,4.346147719532782
14,49,1.662077013859466
14,48,2.050804720103794
14,47,1.3860014430006922
14,46,4.1370762622895905
14,45,1.812181006411887
14,44,1.8999999999999997
14,43,1.842009771961049
14,42,6.032992623897364
14,41,3.83803335055859
14,40,2.7154373496731607
14,39,3.6964036576110035
14,69,2.2351733713517614
14,70,3.1544888650936778
14,67,1.9782062582046391
14,68,3.2313774152828385
14,65,2.736585463675491
14,66,3.320240955111541
14,63,3.778319732367815
14,64,3.3236275362922365
14,61,1.7990275150758535
14,62,2.0167548190099858
14,59,2.503158005400378
14,60,3.948898580617133
14,57,2.3311156127485404
14,58,2.116270304096336
14,55,4.01403786728526
14,56,1.7525124821238793
14,84,2.835718603811034
14,83,3.709514793069304
14,86,3.284767876121538
14,85,4.985037612696618
14,80,5.036953444295471
14,79,2.7459060435491964
14,82,3.150063491423625
14,81,5.227925018590071
14,76,5.0712621703082945
14,75,4.964886705656031
14,78,2.9993332592427944
14,77,4.256395188419422
14,72,3.8029725215941284
14,71,5.098431131240277
14,74,3.7960242359605663
14,73,2.769855591903665
14,99,4.83125242561388
14,100,4.2173214247908595
14,101,6.953934138313362
14,102,4.332401181792841
14,95,4.680865304620504
14,96,5.389341332667658
14,97,6.251799740874623
14,98,4.811496648653099
14,91,4.890408980852214
14,92,5.153348426023609
14,93,5.398833207277292
14,94,3.6200552481971875
14,87,4.260751107492669
14,88,5.766402691453312
14,89,3.3721951307716465
14,90,3.5542087727087726
14,1,3.6095567594927784
14,4,1.0977249200050079
14,5,2.865135249861689
14,2,1.6977926846349647
14,3,5.403156484870673
14,16,5.290340253707695
14,15,3.0500163933985673
14,18,3.2315476168548103
14,17,1.2020399327809383
14,20,3.0237228708993813
14,19,2.263735850314696
14,22,3.289513641862579
14,21,0.6545991139621266
14,7,3.3193071566216945
14,6,2.2961271741782943
14,9,3.1203204963593083
14,8,0.5692099788303084
14,11,0.7446475676452593
14,10,2.0032473636573194
14,13,4.071228315877163
14,12,3.9524802339796725
14,31,2.043183790068824
14,32,2.160856311743102
14,33,3.467333269243094
14,34,1.781937148162079
14,35,2.6909106265351883
14,36,3.2916409281694134
14,37,2.629923953273175
14,38,4.458250778051858
14,23,4.539273069556403
14,24,0.4427188724235732
14,25,0.9466784036831097
14,26,0.6811754546370558
14,27,3.0447331574376104
14,28,3.3373192834968615
14,29,5.8070646629773295
14,30,3.9527838291512984
14,173,21.966067012553705
14,174,21.968855227344005
14,171,21.91794242167818
14,172,21.94766502386985
14,169,21.805049873825098
14,170,21.877477002616185
14,167,21.75971047601507
14,168,21.775823750205177
14,181,22.248330274427335
14,182,22.23265391265739
14,179,22.169826341223335
14,180,22.25298406955795
14,177,22.09100495676917
14,178,22.080509504991046
14,175,22.0238166537955
14,176,22.05928602652407
14,190,22.560567368752054
14,189,22.532875981551932
14,188,22.53880653450843
14,187,22.50910038184556
14,186,22.460601060523736
14,185,22.458503957298667
14,184,22.40808113159179
14,183,22.26901210202195
14,198,23.014423738169068
14,197,22.881426965991434
14,196,22.823332359670882
14,195,22.794043081471962
14,194,22.773690961282494
14,193,22.770019762837272
14,192,22.69486726112316
14,191,22.653531733484737
14,199,23.081865175934116
14,200,23.477137815330043
14,105,4.679850424960183
14,106,5.28629359759747
14,103,5.007524338433114
14,104,4.683855249684815
14,109,7.828588633974837
14,110,4.621309338272001
14,107,5.8040072363841855
14,108,5.55317026571309
14,113,5.219434835305448
14,114,5.693030827248347
14,111,4.758875917693168
14,112,4.946837373514517
14,117,6.845472956633457
14,118,7.4139463175828295
14,115,5.176069937703701
14,116,8.042468526515973
14,122,15.512333802494066
14,121,14.817806855267078
14,120,8.271184921158516
14,119,7.130567999816003
14,126,13.02725220451343
14,125,13.201515064567399
14,124,12.628511392876042
14,123,12.500899967602333
14,130,13.430655233457523
14,129,13.36899397860587
14,128,12.852536714594516
14,165,21.572429163170288
14,166,21.694895713047345
14,163,21.389869097308658
14,164,21.43111056385086
14,161,21.205096085611117
14,162,21.26323117496492
14,159,22.257821097313187
14,160,22.363957610405183
14,157,21.79404735243089
14,158,21.910276127881183
14,155,21.629470636148266
14,156,21.710002303086014
14,153,21.554117936023268
14,154,21.625505774432188
14,151,21.360189605900036
14,152,21.514499761788556
14,150,21.330283636182617
14,149,21.310527914624732
14,148,21.201358447042963
14,147,21.161987146768613
14,146,21.060192306814294
14,145,20.926968246738465
14,144,20.769557048719165
14,143,20.654708906203446
14,142,20.52063351848573
14,141,20.33088783108106
14,140,14.279530804616794
14,139,14.723875169261657
14,138,13.924327631882267
14,137,14.074235325586963
14,136,13.96536429886453
14,135,13.850014440425683
14,131,13.762121929411903
14,132,13.071071111427708
14,133,13.387236458657178
14,134,13.791917923189652
14,127,13.282296488183057
15,124,14.560401780170766
15,125,15.188976265700068
15,126,14.91953417503375
15,127,15.180843191338221
15,120,5.429189626454393
15,121,16.99216289940748
15,122,17.39263349812213
15,123,14.555373578166932
15,116,7.460328411001756
15,117,3.9378801403801
15,118,4.446706646496932
15,119,4.266427076606372
15,112,4.853308150117814
15,113,6.633829964658426
15,114,5.104546992633137
15,115,5.680712983420303
15,109,5.651990799709425
15,108,4.504009325034752
15,111,5.014668483559008
15,110,5.589069690028922
15,105,4.439684673487521
15,104,4.43703729982068
15,107,4.515584126112589
15,106,4.391639784863965
15,101,4.801353975703103
15,100,4.2043786699106915
15,103,4.236189325325298
15,102,4.539614521079956
15,97,4.284763704103179
15,96,3.8136596596969685
15,99,3.9273400667627447
15,98,3.9186349664136872
15,158,22.12680727081971
15,159,22.53590912299746
15,156,21.911905439737552
15,157,22.054688843871727
15,154,21.975852656950536
15,155,21.922778108624833
15,152,21.781416391043077
15,153,21.86800859703508
15,150,21.552911636249984
15,151,21.579668672155282
15,148,21.443884909222955
15,149,21.496511344867102
15,146,21.257095286045082
15,147,21.412101718420825
15,144,20.890641445393676
15,145,21.2159421190764
15,143,20.72066601246205
15,142,20.600412617226873
15,141,20.520282649125473
15,140,15.783561068402783
15,139,16.517085093926227
15,138,15.59892624509777
15,137,15.806406928837433
15,136,15.680420912717874
15,135,15.597464537545838
15,134,15.573438926582659
15,133,15.137995243756684
15,132,14.766546651130046
15,131,15.6509232954481
15,130,15.294721311615978
15,129,15.242657248655826
15,128,14.607138665734642
15,56,3.260567435278712
15,57,2.3038446128157166
15,58,2.5469982332149357
15,59,2.1762352813976715
15,60,1.8242806801586209
15,61,3.377173374288031
15,62,2.9798154305258575
15,63,1.9115700353374445
15,48,2.124335190124195
15,49,2.6407006645964253
15,50,1.7925400971805339
15,51,1.6815469068687914
15,52,2.1215088969881792
15,53,1.6327277789025336
15,54,2.15002325568818
15,55,1.6954350474140842
15,41,1.2503199590504819
15,40,1.18532695911297
15,43,4.651924333004568
15,42,3.0829206931090525
15,45,2.0948030933717856
15,44,1.9020515240129545
15,47,3.1488410566429037
15,46,1.5160474926597782
15,33,0.75591004755857
15,32,1.1543396380615198
15,35,0.8544003745317535
15,34,1.5876082640248506
15,37,1.0929318368498557
15,36,0.8499999999999998
15,39,1.135957745693034
15,38,1.6383528313522693
15,90,3.7171225430432075
15,91,3.3455193916640207
15,88,3.609432088293115
15,89,4.0117951094242095
15,94,4.713066942024058
15,95,3.683924537772184
15,92,3.542485003496839
15,93,3.6977831196542614
15,82,3.1654541538300633
15,83,2.8819611378365257
15,80,2.979345565724124
15,81,3.0813308812913935
15,86,3.425857556875359
15,87,3.134613213779333
15,84,4.023592921755381
15,85,3.0244338313145485
15,75,2.8134853829369715
15,74,2.529584946191766
15,73,2.8960145027261173
15,72,2.340769104375739
15,79,3.961035218222631
15,78,3.2866091948998135
15,77,2.6096934685897497
15,76,2.893527259246057
15,67,3.7781609282824364
15,66,1.984792180556947
15,65,2.204109797628058
15,64,1.9284449693989196
15,71,2.7488543067976523
15,70,2.431008021377141
15,69,3.5592414922283657
15,68,2.2088005795001053
15,177,22.13
15,176,22.171371179969906
15,179,22.27856817661315
15,178,22.259714733122706
15,181,22.226695660848915
15,180,22.188792215891336
15,183,22.341765820990965
15,182,22.328772917471305
15,185,22.435619001935294
15,184,22.483035827040798
15,187,22.618757702402668
15,186,22.563758552156155
15,189,22.68009038782694
15,188,22.649653418981934
15,191,22.794562948212015
15,190,22.734436434624897
15,160,22.667624489566613
15,161,21.299176040401186
15,162,21.364166260352874
15,163,21.436158704394778
15,164,21.53967734205877
15,165,21.546185277213226
15,166,21.726364168907786
15,167,21.87207351853043
15,168,21.86300299592899
15,169,21.894885247472754
15,170,21.901639208059294
15,171,22.037731280692213
15,172,22.06866103777028
15,173,22.051024919490704
15,174,22.044119397245154
15,175,22.167762629548342
15,194,22.912599154177162
15,195,22.88089596147843
15,192,22.82627433463464
15,26,2.659360825461638
15,27,0.5124451190127584
15,24,2.938741227124294
15,25,2.2908513701242166
15,30,1.0317460927960904
15,31,1.2529964086141665
15,28,0.6000833275471
15,29,2.784851881159929
15,18,0.20124611797498076
15,19,0.79906195003892
15,16,2.2405579662218065
15,17,1.85097271724896
15,22,0.3324154027718935
15,23,1.5062536307010188
15,20,0.14317821063276367
15,21,2.4382165613415063
15,10,1.0868302535354826
15,9,0.5108815909777922
15,8,3.2764920265430226
15,7,0.6203224967708326
15,14,3.0500163933985673
15,13,1.0259142264341592
15,12,0.9124143795447333
15,11,2.338567937862828
15,2,3.8285898187191596
15,1,1.6866831356244718
15,6,1.10887330205033
15,5,0.9995999199679839
15,4,2.6779843166082955
15,3,2.4999399992799822
15,200,23.493782156136547
15,197,22.942669853354037
15,196,23.067936622073507
15,199,23.175411538956542
15,198,23.066003121477287
15,193,22.96745523561546
16,46,1.7789041570584956
16,45,4.116807015151427
16,48,4.058238534142614
16,47,5.246189093046493
16,42,1.2296747537458839
16,41,1.91128229207514
16,44,3.921645062980586
16,43,6.84105985940775
16,54,1.677050983124842
16,53,2.231434516180118
16,56,5.2810036924811925
16,55,2.2068982758613958
16,50,1.8515128949051367
16,49,4.668618639383602
16,52,1.6548413821269996
16,51,2.0719314660480443
16,29,0.7000714249274856
16,30,1.474720312466062
16,31,3.384981536138712
16,32,3.2683329083800503
16,25,4.500588850361694
16,26,4.871765593704197
16,27,2.335743992821131
16,28,2.0615528128088294
16,37,2.9607093744574113
16,38,1.3505924625881784
16,39,1.9921094347449884
16,40,2.9637982387470303
16,33,1.9890952717253134
16,34,3.719032132154816
16,35,2.7818878482066816
16,36,2.2530423875284726
16,80,2.894995682207488
16,79,5.770138646514484
16,78,4.873120150375937
16,77,3.1840226129850264
16,76,2.6955147931332153
16,75,2.69462427807663
16,74,3.4860436027106716
16,73,4.534423888433898
16,88,3.1240518561637223
16,87,3.9108183286877436
16,86,4.9020199917993
16,85,3.0371203466441696
16,84,5.8124865591242445
16,83,3.9889848332627187
16,82,4.659205940930279
16,81,2.8306359709436326
16,63,2.7465250772567145
16,64,3.166607016982056
16,61,5.3949050037975645
16,62,4.909786146055651
16,59,3.913374502906667
16,60,2.453915238959976
16,57,4.11322258089688
16,58,4.43464767484408
16,71,2.3811971778918264
16,72,3.245627828325361
16,69,5.474166603237428
16,70,3.8210600623387223
16,67,5.793876077376871
16,68,3.530509878190401
16,65,3.822983128395938
16,66,3.228327740487326
16,15,2.2405579662218065
16,14,5.290340253707695
16,20,2.271783440383348
16,19,3.030808472998583
16,18,2.0603883129157956
16,17,4.090012224920605
16,24,5.162567190846042
16,23,0.7940403012442117
16,22,2.0189601283829246
16,21,4.672408372563339
16,126,16.50324210571971
16,125,16.82518647742128
16,128,16.113857390457444
16,127,16.764715923629605
16,122,18.93934000962019
16,121,18.72003472219002
16,124,16.17235295187438
16,123,16.238552891190768
16,134,17.082075400840495
16,133,16.634331967349937
16,136,17.147352565337894
16,135,17.085198272188705
16,130,16.856595148487134
16,129,16.81093989044039
16,132,16.23539343533134
16,131,17.22289464637115
16,141,20.90174394637921
16,142,20.901925748600295
16,143,21.010552110784715
16,144,21.218048920671286
16,137,17.28197326696231
16,138,17.042423536574837
16,139,18.02054938119257
16,140,17.119383750591023
16,149,21.862801741771342
16,150,21.944769308425187
16,151,21.968941713246
16,152,22.202148544679183
16,145,21.659374413865233
16,146,21.634232133357543
16,147,21.825361394487835
16,148,21.851327190813834
16,96,3.9279638491208138
16,95,4.357177985806868
16,94,6.359756284638586
16,93,3.722593182178251
16,92,3.717324306540929
16,91,3.6631407289373965
16,90,5.124304830901456
16,89,5.57991039354576
16,104,5.433323108374836
16,103,4.919451188903087
16,102,5.7841507587544765
16,101,3.9971614928596515
16,100,5.395785392322418
16,99,4.596444277917443
16,98,4.598869426282942
16,97,3.8289032372208096
16,111,6.20008064463681
16,112,5.859769620044801
16,109,4.674879677595991
16,110,7.067786074861066
16,107,4.700680801756273
16,108,4.89948976935354
16,105,5.439604765054166
16,106,4.940161940665508
16,119,2.4328789530101984
16,120,3.5389546479151157
16,117,2.1129126815843575
16,118,2.379936973955403
16,115,6.9071557098417875
16,116,7.761713728294802
16,113,8.230492087354195
16,114,5.727870459429054
16,186,22.8576486104761
16,185,22.6394456645917
16,188,22.948126285167596
16,187,22.91672096963263
16,190,23.077411033302674
16,189,23.00447347799988
16,192,23.137616558323373
16,191,23.113204018482595
16,194,23.228398567271057
16,193,23.324804393606392
16,196,23.458047659598616
16,195,23.159414932160956
16,198,23.316899450827506
16,197,23.201939574095956
16,200,23.71466423966403
16,199,23.455545186586477
16,156,22.284543971102483
16,155,22.36064623395308
16,154,22.45366785182323
16,153,22.32118500438541
16,160,23.10433941925196
16,159,22.955838037414363
16,158,22.507387676049838
16,157,22.467687909529097
16,164,21.849704803497918
16,163,21.702433043324888
16,5,2.7634217919094426
16,4,4.846411043236015
16,7,2.115963137675135
16,6,3.189435686763413
16,1,2.7131162894354524
16,3,1.16
16,2,5.941397142087037
16,12,1.3548431643551948
16,13,1.2304470732217616
16,8,5.5028083739123606
16,9,2.2798464860599714
16,10,3.312717917360305
16,11,4.576832966145913
16,182,22.620282933685864
16,181,22.433887313615532
16,184,22.757438344418293
16,183,22.616211000076916
16,178,22.611943746613203
16,177,22.382457416467926
16,180,22.365352668804487
16,179,22.579789635866852
16,174,22.323899748923797
16,173,22.337739366372777
16,176,22.47626748372603
16,175,22.495688475794648
16,170,22.146071886454266
16,169,22.187007459321773
16,172,22.381208635817682
16,171,22.34977628523382
16,165,21.758331737520685
16,166,21.978252887797975
16,167,22.180750663582153
16,168,22.153591131010792
16,161,21.60178233387236
16,162,21.670895228393313
17,200,23.370308085260664
17,198,22.92042757018289
17,199,23.004599540091977
17,196,22.805494951875087
17,197,22.790967509081312
17,194,22.713742536182803
17,195,22.71352240406582
17,185,22.333949493987845
17,184,22.322016037983666
17,183,22.181767287572015
17,182,22.154570634521445
17,181,22.123799402453457
17,180,22.111725396268827
17,179,22.096599285862972
17,178,22.035031200340967
17,193,22.7332993645885
17,192,22.631776333288553
17,191,22.594167388952396
17,190,22.514033401414327
17,189,22.475702436186502
17,188,22.467231694180747
17,187,22.436989548511182
17,186,22.385810237737655
17,166,21.5900208429728
17,167,21.686975353884645
17,168,21.6931556026319
17,169,21.72350109904018
17,162,21.18477991389101
17,163,21.290115077190165
17,164,21.356090466187858
17,165,21.444514450087226
17,174,21.88192176203909
17,175,21.96421180010792
17,176,21.98713260068261
17,177,21.99002046383768
17,170,21.77014699077615
17,171,21.848517112152027
17,172,21.878786529421596
17,173,21.882961408365183
17,151,21.329045923341248
17,150,21.30032159381637
17,153,21.56110618683559
17,152,21.502632396988048
17,147,21.14256843432226
17,146,21.01932919957247
17,149,21.265937552809657
17,148,21.179010836202902
17,159,22.252112259289003
17,158,21.87925272946953
17,161,21.123787539170145
17,160,22.3686946422897
17,155,21.62840955780152
17,154,21.647249247883664
17,157,21.78033057600366
17,156,21.672694802446696
17,1,2.650962089506374
17,2,2.3491274976041647
17,3,4.254056887254799
17,4,1.2095040305844378
17,5,1.8111046352985791
17,6,1.2480785231707168
17,7,2.1666794871415553
17,8,1.5088074761214576
17,9,1.964510117052085
17,10,0.8450443775329192
17,11,0.5458937625582477
17,12,2.758006526460733
17,13,2.875030434621518
17,14,1.2020399327809383
17,15,1.85097271724896
17,16,4.090012224920605
17,62,1.8700267377767623
17,63,2.7621006498677767
17,64,2.386629422428207
17,65,1.996246477767713
17,58,1.6800297616411441
17,59,1.7930142219179406
17,60,2.884250335875858
17,61,1.999699977496625
17,54,3.657280410359588
17,55,2.9120782956507183
17,56,1.897893569197177
17,57,1.7140595088852661
17,50,3.21124586414681
17,51,2.9808891291022546
17,52,3.636000550054964
17,53,2.8314837100008186
17,79,2.8581987334683365
17,78,2.670074905316328
17,81,4.211139988174223
17,80,4.037672596930068
17,75,3.938781537480848
17,74,2.9510167739272504
17,77,3.3331366608646573
17,76,4.04178178530212
17,71,4.027170222376998
17,70,2.4175400720567173
17,73,2.3286047324524612
17,72,2.898706608127148
17,67,2.348275963339914
17,66,2.4005207768315597
17,69,2.346508043881376
17,68,2.399270722532161
17,32,1.0292715870944842
17,33,2.2830024091095473
17,30,2.7575713952679437
17,31,0.9241753080449616
17,28,2.146671842643863
17,29,4.60613721028803
17,26,0.883232698670063
17,27,1.8553975315279463
17,24,1.1162884931772794
17,25,0.5731491952362844
17,22,2.087773934122179
17,23,3.337259354620195
17,20,1.8217573932881388
17,21,0.5966573556070519
17,18,2.0302216627747813
17,19,1.0616967551989585
17,49,1.4190842117365694
17,48,1.3865424623862046
17,47,1.6340440630533803
17,46,2.9846440323763903
17,45,1.15849039702537
17,44,1.1168258592994695
17,43,2.8653970056520963
17,42,4.842984616948519
17,41,2.6815667062372315
17,40,1.6340440630533795
17,39,2.5385231927244623
17,38,3.280563975904142
17,37,1.5255163060419903
17,36,2.1280977421161826
17,35,1.5387332452377822
17,34,0.7793587107359483
17,122,16.157338889804844
17,123,13.214310424687323
17,124,13.287287157279323
17,125,13.887177539010581
17,126,13.669835405007627
17,127,13.928578534796724
17,128,13.4334284529304
17,129,14.004531409511708
17,114,5.198355509197115
17,115,5.104213945359266
17,116,7.611070883916401
17,117,5.702017186926043
17,118,6.223061947305361
17,119,5.961082116528843
17,120,7.110161742182803
17,121,15.59174461053028
17,139,15.328418052754172
17,138,14.47428063842898
17,141,20.285159600062304
17,140,14.756805209800662
17,143,20.560877899545048
17,142,20.431918656846694
17,145,20.922478342682062
17,144,20.697850129904793
17,131,14.405710673201792
17,130,14.06215488465406
17,133,13.968550390072693
17,132,13.626833821544901
17,135,14.431583419708318
17,102,4.0900122249206055
17,103,4.415427499121687
17,104,4.274435635262273
17,105,4.272856187610343
17,98,4.165405142360104
17,99,4.182307975269157
17,100,3.8740805360756245
17,101,5.970971445250763
17,110,4.734828402381654
17,111,4.561096359429387
17,112,4.612992521129858
17,113,5.563595959449248
17,106,4.662810311389473
17,107,5.064405197059176
17,108,4.886225537160559
17,109,6.8495912286792695
17,87,3.4996142644582986
17,86,2.924380276229478
17,89,3.2526911934581184
17,88,4.760598701844128
17,83,3.0044300624244853
17,82,2.7166155414412247
17,85,4.010049875001555
17,84,2.942447960457415
17,95,3.990839510679426
17,94,3.7409758085291065
17,97,5.310753242243513
17,96,4.542213116972826
17,91,4.032071427938746
17,90,3.2322283335185342
17,93,4.513590588434002
17,92,4.28626877365384
17,136,14.533151757275505
17,137,14.64990102355644
17,134,14.388248677306077
18,138,15.64113167261244
18,137,15.852602310030994
18,136,15.725498402276477
18,135,15.645024768276974
18,134,15.623549532676625
18,133,15.18634254848744
18,132,14.811306492001304
18,131,15.708981507405246
18,130,15.35131264745787
18,129,15.300029411736437
18,128,14.656438858058255
18,127,15.24016076030696
18,126,14.978684855487145
18,125,15.255048344728376
18,124,14.622975073493082
18,123,14.62732374701538
18,121,17.071241899756444
18,122,17.44835235774427
18,119,4.065181422765779
18,120,5.227944146602946
18,117,3.8109316446244477
18,118,4.248070150079916
18,198,22.992629253741296
18,197,22.86996283337601
18,196,23.006581666992602
18,195,22.80980710133253
18,200,23.418020838661835
18,199,23.104566648175854
18,190,22.66884425814426
18,189,22.612868018011337
18,188,22.580188218878956
18,187,22.549237237653962
18,194,22.844721490970297
18,193,22.90319846658977
18,192,22.757981017656203
18,191,22.726887160365806
18,181,22.14932278874458
18,182,22.258589353326055
18,179,22.209198544747178
18,180,22.108844384092084
18,185,22.358043295422792
18,186,22.49386805331622
18,183,22.270127974486364
18,184,22.411447967500898
18,173,21.980323018554575
18,174,21.97282184882042
18,171,21.969198892995625
18,172,22.000184090138884
18,177,22.05640949928161
18,178,22.19474712629094
18,175,22.100651574105232
18,176,22.102275900911202
18,164,21.470770829199402
18,163,21.363464138570787
18,166,21.652565667837152
18,165,21.468958987337974
18,168,21.79255836289076
18,167,21.80318554707087
18,170,21.82727880428525
18,169,21.824584761227417
18,156,21.848581189633347
18,155,21.865207522454483
18,158,22.064262960724523
18,157,21.9949676062503
18,160,22.61023883111366
18,159,22.476986007914853
18,162,21.294903146058214
18,161,21.229531318425284
18,147,21.35214274961649
18,148,21.383425824689553
18,149,21.43246369412532
18,150,21.49112607566202
18,151,21.5176671598015
18,152,21.72226967883421
18,153,21.81177892790957
18,154,21.921870358160593
18,139,16.567057674795485
18,140,15.813212829782566
18,141,20.457138118515015
18,142,20.530370186628396
18,143,20.649680384935746
18,144,20.82295848336638
18,145,21.15857509380062
18,146,21.193895347481547
18,1,1.7702542190318316
18,8,3.469538874259806
18,9,0.6184658438426492
18,6,1.3060245020672476
18,7,0.6711929677819932
18,4,2.8783502219153245
18,5,1.1538197432874855
18,2,4.029813891484321
18,3,2.384030201150983
18,61,3.4869184102872275
18,62,3.0689411854905266
18,59,2.218220007122829
18,60,1.6967321532876074
18,65,2.2250393254951693
18,66,1.9396133635340835
18,63,1.8102486017119306
18,64,1.8804786624686811
18,69,3.6490135653351583
18,70,2.4196900627973
18,67,3.8890872965260117
18,68,2.1819486703403457
18,73,2.9313819266687173
18,74,2.462701768383659
18,71,2.577692766797471
18,72,2.2627637967759693
18,46,1.339888055025494
18,45,2.1969296757065306
18,44,2.001424492705134
18,43,4.807296537556217
18,50,1.6175598906995683
18,49,2.748745168254053
18,48,2.206014505845326
18,47,3.276171546180083
18,54,1.9615555052049893
18,53,1.491878011098763
18,52,1.9325889371514062
18,51,1.5246311029229334
18,58,2.6237568484903484
18,57,2.361906009984309
18,56,3.370370899470857
18,55,1.5498387012847494
18,27,0.4788527957525155
18,28,0.4638965401897283
18,29,2.591158042266044
18,30,0.8323460818673922
18,31,1.377860660589451
18,32,1.2712198865656563
18,33,0.6044005294504631
18,34,1.7159254063041316
18,35,0.8980534505250792
18,36,0.7516648189186454
18,37,1.132166065557522
18,38,1.4417003849621457
18,39,0.98351410767716
18,40,1.206026533704794
18,41,1.0874741376235113
18,42,2.8827244058355634
18,11,2.5266974492408067
18,10,1.2831601614763453
18,13,0.8634813257969159
18,12,0.7589466384404115
18,15,0.20124611797498076
18,14,3.2315476168548103
18,17,2.0302216627747813
18,16,2.0603883129157956
18,20,0.21587033144922987
18,19,0.9704638066409284
18,22,0.15811388300841933
18,21,2.6123169792351
18,24,3.106525390206879
18,23,1.3138112497615484
18,26,2.8214358046923564
18,25,2.4512241839538054
18,115,5.680316892568583
18,116,7.374238943782605
18,113,6.684444629137114
18,114,5.036119537898202
18,111,5.00577666301644
18,112,4.82270670889284
18,109,5.475262550782382
18,110,5.620142346951721
18,78,3.3180867981413624
18,77,2.5039169315294787
18,76,2.7344103569142653
18,75,2.657705777545739
18,82,3.1814776441144454
18,81,2.92227650984639
18,80,2.8288867068159522
18,79,4.033869110419921
18,86,3.4422376443238205
18,85,2.8813364954479024
18,84,4.093336047773259
18,83,2.8409153454476606
18,90,3.726674120445736
18,89,4.0467517838384905
18,88,3.4441980198589044
18,87,3.0600816982557837
18,93,3.5655714829463174
18,94,4.763874473577154
18,91,3.231253626690421
18,92,3.419546753591768
18,97,4.127384159488913
18,98,3.845256818471297
18,95,3.6070209314613075
18,96,3.689512162874653
18,101,4.629092783688829
18,102,4.5347546791419715
18,99,3.852959901166894
18,100,4.1903341155568965
18,105,4.405190120755289
18,106,4.310452412450462
18,103,4.16646132827367
18,104,4.402113128941599
18,108,4.4100113378539065
18,107,4.404089009091438
19,6,0.8229823813423955
19,5,1.1515641536623136
19,4,2.02249845488198
19,3,3.270137611783333
19,10,0.44999999999999984
19,9,1.0340696301506977
19,8,2.5303161857759986
19,7,1.2288612614937455
19,14,2.263735850314696
19,13,1.8245547402037576
19,12,1.7114321488157234
19,11,1.57289541928254
19,18,0.9704638066409284
19,17,1.0616967551989585
19,16,3.030808472998583
19,15,0.79906195003892
19,22,1.0270345661174227
19,23,2.275631780407368
19,20,0.7602631123499283
19,21,1.6419500601419021
19,26,1.8613167382259261
19,27,0.8364807230295271
19,24,2.139742975219219
19,25,1.4940214188558336
19,30,1.7102631376487074
19,31,0.5714017850864654
19,28,1.116154111222999
19,29,3.546166944744706
19,34,0.8631338250816027
19,35,0.6847627326307998
19,32,0.5255473337388363
19,33,1.265740889755878
19,37,0.8246211251235324
19,36,1.1682465493208185
19,39,1.5729272074702003
19,38,2.2624102192131295
19,41,1.7140595088852661
19,40,0.9604686356149275
19,43,3.856591759572173
19,42,3.7985918443549584
19,45,1.4263590010933433
19,44,1.2520782723136763
19,47,2.3958505796480707
19,46,2.01645728940635
19,49,1.9393297811357406
19,48,1.521216618368337
19,51,2.075307206174547
19,50,2.268149025086315
19,52,2.6670020622414237
19,53,1.9590048494069645
19,54,2.6913379572249942
19,55,2.0365166338628318
19,56,2.545662978479279
19,57,1.7727944043232984
19,58,1.9414685163555965
19,59,1.711636643683466
19,60,2.0742468512691548
19,61,2.6612027356065906
19,62,2.3245214561281204
19,63,2.0416659863944444
19,64,1.8384776310850237
19,65,1.816645259812713
19,66,1.8775782273982622
19,67,3.056010471186249
19,75,3.1394904045083494
19,74,2.4667590072806056
19,73,2.418098426450007
19,72,2.336942446873693
19,71,3.1614079142053155
19,70,2.1514878572745886
19,69,2.8927668416241223
19,68,2.0072119967756272
19,83,2.6941789101691076
19,82,2.747216773390844
19,81,3.4160357140990194
19,80,3.272002444986862
19,79,3.3374391380218458
19,78,2.8095729212818092
19,77,2.707951255100432
19,76,3.234439673266453
19,90,3.3064331234730875
19,91,3.4507970093878315
19,88,3.965513838079499
19,89,3.5065652710308988
19,86,2.9982661656364002
19,87,3.0731905245200792
19,84,3.4082840257232085
19,85,3.278307490154028
19,98,3.826878623630491
19,99,3.839596332949598
19,96,3.951822364428847
19,97,4.583677562830964
19,94,4.14701097177232
19,95,3.6135854770573785
19,92,3.682132534279558
19,93,3.8778473409870076
19,105,4.178241256796931
19,104,4.177319714841085
19,107,4.579017361836488
19,106,4.322244787144754
19,101,5.181515222403578
19,100,3.8694831696235608
19,103,4.121456053386957
19,102,4.164540791011658
19,113,6.054221667563883
19,112,4.569562342281808
19,115,5.274713262348959
19,114,4.9684705896281605
19,109,6.053404001055935
19,108,4.488295890424338
19,111,4.64710662670871
19,110,5.077105474578994
19,120,6.098524411691733
19,121,16.319794729101222
19,122,16.779570912273055
19,123,13.901899150835472
19,116,7.375228810009896
19,117,4.715612367444975
19,118,5.175838096385937
19,119,4.941710230274536
19,128,14.013885970707769
19,129,14.62663666055871
19,130,14.68076973458817
19,131,15.032740934373878
19,124,13.931058825516459
19,125,14.550013745697973
19,126,14.298992971534744
19,127,14.559646286912331
19,142,20.414027040248577
19,143,20.53807439854087
19,140,15.246497958547726
19,141,20.305784890025798
19,146,21.04219095056406
